ServerName,Database,Table,Column
Oracle,localhost,XE,SDO_STYLES_TABLE,TYPE
Oracle,localhost,XE,SDO_STYLES_TABLE,DESCRIPTION
Oracle,localhost,XE,SDO_STYLES_TABLE,DEFINITION
Oracle,localhost,XE,SDO_STYLES_TABLE,IMAGE
Oracle,localhost,XE,SDO_STYLES_TABLE,SYS_NC00008$
Oracle,localhost,XE,SDO_STYLES_TABLE,SYS_NC00009$
Oracle,localhost,XE,SDO_STYLES_TABLE,SYS_NC00010$
Oracle,localhost,XE,SDO_STYLES_TABLE,SYS_NC00011$
Oracle,localhost,XE,SDO_STYLES_TABLE,SYS_NC00012$
Oracle,localhost,XE,SDO_THEMES_TABLE,SDO_OWNER
Oracle,localhost,XE,SDO_THEMES_TABLE,NAME
Oracle,localhost,XE,SDO_THEMES_TABLE,DESCRIPTION
Oracle,localhost,XE,SDO_THEMES_TABLE,BASE_TABLE
Oracle,localhost,XE,SDO_THEMES_TABLE,GEOMETRY_COLUMN
Oracle,localhost,XE,SDO_THEMES_TABLE,STYLING_RULES
Oracle,localhost,XE,SDO_CACHED_MAPS_TABLE,SDO_OWNER
Oracle,localhost,XE,SDO_CACHED_MAPS_TABLE,NAME
Oracle,localhost,XE,SDO_CACHED_MAPS_TABLE,DESCRIPTION
Oracle,localhost,XE,SDO_CACHED_MAPS_TABLE,TILES_TABLE
Oracle,localhost,XE,SDO_CACHED_MAPS_TABLE,IS_ONLINE
Oracle,localhost,XE,SDO_CACHED_MAPS_TABLE,IS_INTERNAL
Oracle,localhost,XE,SDO_CACHED_MAPS_TABLE,DEFINITION
Oracle,localhost,XE,SDO_CACHED_MAPS_TABLE,BASE_MAP
Oracle,localhost,XE,SDO_CACHED_MAPS_TABLE,MAP_ADAPTER
Oracle,localhost,XE,SDO_XML_SCHEMAS,ID
Oracle,localhost,XE,SDO_XML_SCHEMAS,DESCRIPTION
Oracle,localhost,XE,SDO_XML_SCHEMAS,XMLSCHEMA
Oracle,localhost,XE,SDO_ANNOTATION_TEXT_METADATA,F_TABLE_CATALOG
Oracle,localhost,XE,SDO_ANNOTATION_TEXT_METADATA,F_TABLE_SCHEMA
Oracle,localhost,XE,SDO_ANNOTATION_TEXT_METADATA,F_TABLE_NAME
Oracle,localhost,XE,SDO_ANNOTATION_TEXT_METADATA,F_TEXT_COLUMN
Oracle,localhost,XE,SDO_ANNOTATION_TEXT_METADATA,MAP_BASE_SCALE
Oracle,localhost,XE,SDO_ANNOTATION_TEXT_METADATA,TEXT_DEFAULT_EXPRESSION
Oracle,localhost,XE,SDO_ANNOTATION_TEXT_METADATA,TEXT_DEFAULT_ATTRIBUTES
Oracle,localhost,XE,SDO_FEATURE_USAGE,FEATURE_NAME
Oracle,localhost,XE,SDO_FEATURE_USAGE,USED
Oracle,localhost,XE,SDO_FEATURE_USAGE,IS_SPATIAL
Oracle,localhost,XE,OPENLSSERVICES,SERVICE
Oracle,localhost,XE,OPENLSSERVICES,URL
Oracle,localhost,XE,OPENLSSERVICES,VERSION
Oracle,localhost,XE,OPENLS_NODES,OPENLS
Oracle,localhost,XE,OPENLS_NODES,NAME
Oracle,localhost,XE,OPENLS_NODES,VERSION
Oracle,localhost,XE,OPENLS_NODES,SYS_NC00004$
Oracle,localhost,XE,OPENLS_XPATHS,NAME
Oracle,localhost,XE,OPENLS_XPATHS,VERSION
Oracle,localhost,XE,OPENLS_XPATHS,XPATH
Oracle,localhost,XE,OPENLS_CLASSIFICATIONS,CRITERION
Oracle,localhost,XE,OPENLS_CLASSIFICATIONS,CLASSIFICATION
Oracle,localhost,XE,OPENLS_CLASSIFICATIONS,VERSION
Oracle,localhost,XE,OPENLS_CLASSIFICATIONS,CHARACTERISTIC_XPATH
Oracle,localhost,XE,OPENLS_NAMESPACES,SHORTCUT
Oracle,localhost,XE,OPENLS_NAMESPACES,VERSION
Oracle,localhost,XE,OPENLS_NAMESPACES,URI
Oracle,localhost,XE,OLS_DIR_BUSINESS_CHAINS,CHAIN_ID
Oracle,localhost,XE,OLS_DIR_BUSINESS_CHAINS,CHAIN_NAME
Oracle,localhost,XE,OLS_DIR_CATEGORY_TYPES,PARAMETERS
Oracle,localhost,XE,OLS_DIR_CATEGORY_TYPES,CATEGORY_TYPE_ID
Oracle,localhost,XE,OLS_DIR_CATEGORY_TYPES,CATEGORY_TYPE_NAME
Oracle,localhost,XE,OLS_DIR_CATEGORY_TYPES,SYS_NC00004$
Oracle,localhost,XE,OLS_DIR_CATEGORIES,PARAMETERS
Oracle,localhost,XE,OLS_DIR_CATEGORIES,CATEGORY_ID
Oracle,localhost,XE,OLS_DIR_CATEGORIES,CATEGORY_TYPE_ID
Oracle,localhost,XE,OLS_DIR_CATEGORIES,CATEGORY_NAME
Oracle,localhost,XE,OLS_DIR_CATEGORIES,PARENT_ID
Oracle,localhost,XE,OLS_DIR_CATEGORIES,SYS_NC00006$
Oracle,localhost,XE,OLS_DIR_BUSINESSES,PARAMETERS
Oracle,localhost,XE,OLS_DIR_BUSINESSES,SYS_NC00025$
Oracle,localhost,XE,OLS_DIR_BUSINESSES,SYS_NC00024$
Oracle,localhost,XE,OLS_DIR_BUSINESSES,GEOM
Oracle,localhost,XE,OLS_DIR_BUSINESSES,BUSINESS_ID
Oracle,localhost,XE,OLS_DIR_BUSINESSES,BUSINESS_NAME
Oracle,localhost,XE,OLS_DIR_BUSINESSES,CHAIN_ID
Oracle,localhost,XE,OLS_DIR_BUSINESSES,DESCRIPTION
Oracle,localhost,XE,OLS_DIR_BUSINESSES,PHONE
Oracle,localhost,XE,OLS_DIR_BUSINESSES,COUNTRY
Oracle,localhost,XE,OLS_DIR_BUSINESSES,COUNTRY_SUBDIVISION
Oracle,localhost,XE,OLS_DIR_BUSINESSES,COUNTRY_SECONDARY_SUBDIV
Oracle,localhost,XE,OLS_DIR_BUSINESSES,MUNICIPALITY
Oracle,localhost,XE,OLS_DIR_BUSINESSES,MUNICIPALITY_SUBDIVISION
Oracle,localhost,XE,OLS_DIR_BUSINESSES,POSTAL_CODE
Oracle,localhost,XE,OLS_DIR_BUSINESSES,POSTAL_CODE_EXT
Oracle,localhost,XE,OLS_DIR_BUSINESSES,STREET
Oracle,localhost,XE,OLS_DIR_BUSINESSES,INTERSECTING_STREET
Oracle,localhost,XE,OLS_DIR_BUSINESSES,BUILDING
Oracle,localhost,XE,OLS_DIR_BUSINESSES,SYS_NC00017$
Oracle,localhost,XE,OLS_DIR_BUSINESSES,SYS_NC00019$
Oracle,localhost,XE,OLS_DIR_BUSINESSES,SYS_NC00020$
Oracle,localhost,XE,OLS_DIR_BUSINESSES,SYS_NC00021$
Oracle,localhost,XE,OLS_DIR_BUSINESSES,SYS_NC00022$
Oracle,localhost,XE,OLS_DIR_BUSINESSES,SYS_NC00023$
Oracle,localhost,XE,OLS_DIR_CATEGORIZATIONS,PARAMETERS
Oracle,localhost,XE,OLS_DIR_CATEGORIZATIONS,BUSINESS_ID
Oracle,localhost,XE,OLS_DIR_CATEGORIZATIONS,CATEGORY_ID
Oracle,localhost,XE,OLS_DIR_CATEGORIZATIONS,CATEGORY_TYPE_ID
Oracle,localhost,XE,OLS_DIR_CATEGORIZATIONS,CATEGORIZATION_TYPE
Oracle,localhost,XE,OLS_DIR_CATEGORIZATIONS,USER_SPECIFIC_CATEG
Oracle,localhost,XE,OLS_DIR_CATEGORIZATIONS,SYS_NC00007$
Oracle,localhost,XE,OLS_DIR_SYNONYMS,STANDARD_NAME
Oracle,localhost,XE,OLS_DIR_SYNONYMS,CATEGORY
Oracle,localhost,XE,OLS_DIR_SYNONYMS,AKA
Oracle,localhost,XE,SDO_WS_CONFERENCE,REQUEST
Oracle,localhost,XE,SDO_WS_CONFERENCE,SYS_NC00003$
Oracle,localhost,XE,SDO_WS_CONFERENCE,CONFERENCE_ID
Oracle,localhost,XE,SDO_WS_CONFERENCE_RESULTS,RESULT
Oracle,localhost,XE,SDO_WS_CONFERENCE_RESULTS,CONFERENCE_ID
Oracle,localhost,XE,SDO_WS_CONFERENCE_RESULTS,SYS_NC00003$
Oracle,localhost,XE,SDO_WS_CONFERENCE_PARTICIPANTS,CONFERENCE_ID
Oracle,localhost,XE,SDO_WS_CONFERENCE_PARTICIPANTS,PARTICIPANT
Oracle,localhost,XE,SDO_WS_CONFERENCE_PARTICIPANTS,HAS_APPROVED
Oracle,localhost,XE,SDO_XSD_TABLE,XSD_ID
Oracle,localhost,XE,SDO_XSD_TABLE,XSD_DOC
Oracle,localhost,XE,SDO_XSD_TABLE,XSD_NAME
Oracle,localhost,XE,SDO_XSD_TABLE,XSD_URL
Oracle,localhost,XE,CSW_SERVICE_INFO,SDO_OWNER
Oracle,localhost,XE,CSW_SERVICE_INFO,CSW_VERSION
Oracle,localhost,XE,CSW_SERVICE_INFO,CSW_XSD_ID
Oracle,localhost,XE,CSW_SERVICE_INFO,CSW_TABLE_NAME
Oracle,localhost,XE,SDO_GEOR_XMLSCHEMA_TABLE,ID
Oracle,localhost,XE,SDO_GEOR_XMLSCHEMA_TABLE,GEORASTERFORMAT
Oracle,localhost,XE,SDO_GEOR_XMLSCHEMA_TABLE,XMLSCHEMA
Oracle,localhost,XE,SDO_GEOR_SYSDATA_TABLE,OTHER_TABLE_NAMES
Oracle,localhost,XE,SDO_GEOR_SYSDATA_TABLE,SDO_OWNER
Oracle,localhost,XE,SDO_GEOR_SYSDATA_TABLE,GEORASTER_TABLE_NAME
Oracle,localhost,XE,SDO_GEOR_SYSDATA_TABLE,GEORASTER_COLUMN_NAME
Oracle,localhost,XE,SDO_GEOR_SYSDATA_TABLE,GEOR_METADATA_COLUMN_NAME
Oracle,localhost,XE,SDO_GEOR_SYSDATA_TABLE,RDT_TABLE_NAME
Oracle,localhost,XE,SDO_GEOR_SYSDATA_TABLE,RASTER_ID
Oracle,localhost,XE,SDO_GEOR_PLUGIN_REGISTRY,PLUGIN
Oracle,localhost,XE,SDO_GEOR_PLUGIN_REGISTRY,COMPANY_NAME
Oracle,localhost,XE,SDO_GEOR_PLUGIN_REGISTRY,DESCRIPTION
Oracle,localhost,XE,SDO_GEOR_PLUGIN_REGISTRY,PLUGIN_NAME
Oracle,localhost,XE,SDO_GEOR_PLUGIN_REGISTRY,PLUGIN_TYPE
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,SDO_OWNER
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,NETWORK
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,NETWORK_ID
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,NETWORK_CATEGORY
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,GEOMETRY_TYPE
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,NETWORK_TYPE
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,NO_OF_HIERARCHY_LEVELS
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,NO_OF_PARTITIONS
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,LRS_TABLE_NAME
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,LRS_GEOM_COLUMN
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,NODE_TABLE_NAME
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,NODE_GEOM_COLUMN
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,NODE_COST_COLUMN
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,LINK_TABLE_NAME
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,LINK_GEOM_COLUMN
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,LINK_DIRECTION
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,LINK_COST_COLUMN
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,PATH_TABLE_NAME
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,PATH_GEOM_COLUMN
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,PATH_LINK_TABLE_NAME
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,PARTITION_TABLE_NAME
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,NODE_PARTITION_COLUMN
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,LINK_PARTITION_COLUMN
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,NODE_DURATION_COLUMN
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,LINK_DURATION_COLUMN
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,TOPOLOGY
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,USER_DEFINED_DATA
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,EXTERNAL_REFERENCES
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,SUBPATH_TABLE_NAME
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,SUBPATH_GEOM_COLUMN
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,PARTITION_BLOB_TABLE_NAME
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,COMPONENT_TABLE_NAME
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,NODE_LEVEL_TABLE_NAME
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,CHILD_NETWORK
Oracle,localhost,XE,SDO_NETWORK_METADATA_TABLE,HIERARCHY_TABLE_NAME
Oracle,localhost,XE,SDO_NETWORK_CONSTRAINTS,SDO_OWNER
Oracle,localhost,XE,SDO_NETWORK_CONSTRAINTS,CONSTRAINT
Oracle,localhost,XE,SDO_NETWORK_CONSTRAINTS,DESCRIPTION
Oracle,localhost,XE,SDO_NETWORK_CONSTRAINTS,CLASS_NAME
Oracle,localhost,XE,SDO_NETWORK_CONSTRAINTS,CLASS
Oracle,localhost,XE,SDO_NETWORK_CONSTRAINTS,JAVA_INTERFACE
Oracle,localhost,XE,SDO_NETWORK_LOCKS_WM,SDO_OWNER
Oracle,localhost,XE,SDO_NETWORK_LOCKS_WM,LOCK_ID
Oracle,localhost,XE,SDO_NETWORK_LOCKS_WM,NETWORK
Oracle,localhost,XE,SDO_NETWORK_LOCKS_WM,WORKSPACE
Oracle,localhost,XE,SDO_NETWORK_LOCKS_WM,ORIGINAL_NODE_FILTER
Oracle,localhost,XE,SDO_NETWORK_LOCKS_WM,ORIGINAL_LINK_FILTER
Oracle,localhost,XE,SDO_NETWORK_LOCKS_WM,ORIGINAL_PATH_FILTER
Oracle,localhost,XE,SDO_NETWORK_LOCKS_WM,ADJUSTED_NODE_FILTER
Oracle,localhost,XE,SDO_NETWORK_LOCKS_WM,ADJUSTED_LINK_FILTER
Oracle,localhost,XE,SDO_NETWORK_LOCKS_WM,ADJUSTED_PATH_FILTER
Oracle,localhost,XE,SDO_NETWORK_USER_DATA,SDO_OWNER
Oracle,localhost,XE,SDO_NETWORK_USER_DATA,NETWORK
Oracle,localhost,XE,SDO_NETWORK_USER_DATA,TABLE_TYPE
Oracle,localhost,XE,SDO_NETWORK_USER_DATA,DATA_NAME
Oracle,localhost,XE,SDO_NETWORK_USER_DATA,DATA_TYPE
Oracle,localhost,XE,SDO_NETWORK_USER_DATA,DATA_LENGTH
Oracle,localhost,XE,SDO_NETWORK_USER_DATA,CATEGORY_ID
Oracle,localhost,XE,SDO_NETWORK_HISTORIES,OWNER
Oracle,localhost,XE,SDO_NETWORK_HISTORIES,NETWORK
Oracle,localhost,XE,SDO_NETWORK_HISTORIES,NODE_HISTORY_TABLE
Oracle,localhost,XE,SDO_NETWORK_HISTORIES,LINK_HISTORY_TABLE
Oracle,localhost,XE,SDO_NETWORK_HISTORIES,NODE_TRIGGER
Oracle,localhost,XE,SDO_NETWORK_HISTORIES,LINK_TRIGGER
Oracle,localhost,XE,SDO_NETWORK_TIMESTAMPS,OWNER
Oracle,localhost,XE,SDO_NETWORK_TIMESTAMPS,NETWORK
Oracle,localhost,XE,SDO_NETWORK_TIMESTAMPS,TABLE_NAME
Oracle,localhost,XE,SDO_NETWORK_TIMESTAMPS,LAST_DML_TIME
Oracle,localhost,XE,SDO_NETWORK_FEATURE,SDO_OWNER
Oracle,localhost,XE,SDO_NETWORK_FEATURE,NETWORK
Oracle,localhost,XE,SDO_NETWORK_FEATURE,FEATURE_LAYER_NAME
Oracle,localhost,XE,SDO_NETWORK_FEATURE,FEATURE_LAYER_ID
Oracle,localhost,XE,SDO_NETWORK_FEATURE,FEATURE_LAYER_TYPE
Oracle,localhost,XE,SDO_NETWORK_FEATURE,FEATURE_TABLE_NAME
Oracle,localhost,XE,SDO_NETWORK_FEATURE,RELATION_TABLE_NAME
Oracle,localhost,XE,SDO_NETWORK_FEATURE,HIERARCHY_TABLE_NAME
Oracle,localhost,XE,NDM_FINAL_PARTITION,VERTEX_ID
Oracle,localhost,XE,NDM_FINAL_PARTITION,P_ID
Oracle,localhost,XE,NDM_FINAL_PARTITION,X
Oracle,localhost,XE,NDM_FINAL_PARTITION,Y
Oracle,localhost,XE,NDM_PARTITION_TMP_2,VERTEX_ID
Oracle,localhost,XE,NDM_PARTITION_TMP_2,P_ID
Oracle,localhost,XE,NDM_PARTITION_TMP_2,X
Oracle,localhost,XE,NDM_PARTITION_TMP_2,Y
Oracle,localhost,XE,NDM_PARTITION_TMP_2,M
Oracle,localhost,XE,NDM_PARTITION_TMP_3,VERTEX_ID
Oracle,localhost,XE,NDM_PARTITION_TMP_3,P_ID
Oracle,localhost,XE,NDM_PARTITION_TMP_3,X
Oracle,localhost,XE,NDM_PARTITION_TMP_3,Y
Oracle,localhost,XE,NDM_PARTITION_TMP_3,M
Oracle,localhost,XE,FINAL_PARTITION,VERTEX_ID
Oracle,localhost,XE,FINAL_PARTITION,P_ID
Oracle,localhost,XE,FINAL_PARTITION,X
Oracle,localhost,XE,FINAL_PARTITION,Y
Oracle,localhost,XE,PARTITION_TMP_2,VERTEX_ID
Oracle,localhost,XE,PARTITION_TMP_2,P_ID
Oracle,localhost,XE,PARTITION_TMP_2,X
Oracle,localhost,XE,PARTITION_TMP_2,Y
Oracle,localhost,XE,PARTITION_TMP_2,M
Oracle,localhost,XE,PARTITION_TMP_3,VERTEX_ID
Oracle,localhost,XE,PARTITION_TMP_3,P_ID
Oracle,localhost,XE,PARTITION_TMP_3,X
Oracle,localhost,XE,PARTITION_TMP_3,Y
Oracle,localhost,XE,PARTITION_TMP_3,M
Oracle,localhost,XE,SDO_NFE_MODEL_METADATA_TABLE,SDO_OWNER
Oracle,localhost,XE,SDO_NFE_MODEL_METADATA_TABLE,ID
Oracle,localhost,XE,SDO_NFE_MODEL_METADATA_TABLE,NAME
Oracle,localhost,XE,SDO_NFE_MODEL_METADATA_TABLE,EDITION_MODE
Oracle,localhost,XE,SDO_NFE_MODEL_METADATA_TABLE,VERSIONABLE_IND
Oracle,localhost,XE,SDO_NFE_MODEL_METADATA_TABLE,TABLE_REG_TAB
Oracle,localhost,XE,SDO_NFE_MODEL_METADATA_TABLE,SEQUENCE_REG_TAB
Oracle,localhost,XE,SDO_NFE_MODEL_METADATA_TABLE,NETWORK_NAME
Oracle,localhost,XE,SDO_NFE_MODEL_FTLAYER_REL,SDO_OWNER
Oracle,localhost,XE,SDO_NFE_MODEL_FTLAYER_REL,MODEL_ID
Oracle,localhost,XE,SDO_NFE_MODEL_FTLAYER_REL,FEATURE_LAYER_ID
Oracle,localhost,XE,SDO_NFE_MODEL_FTLAYER_REL,HIERARCHY_LEVEL
Oracle,localhost,XE,SDO_NFE_MODEL_FTLAYER_REL,Z_ORDER
Oracle,localhost,XE,SDO_NFE_MODEL_FTLAYER_REL,PATH_LAYER
Oracle,localhost,XE,SDO_NFE_MODEL_WORKSPACE,SDO_OWNER
Oracle,localhost,XE,SDO_NFE_MODEL_WORKSPACE,ID
Oracle,localhost,XE,SDO_NFE_MODEL_WORKSPACE,MODEL_ID
Oracle,localhost,XE,SDO_NFE_MODEL_WORKSPACE,WORKSPACE
Oracle,localhost,XE,SDO_NFE_MODEL_WORKSPACE,MBR_IND
Oracle,localhost,XE,SDO_NFE_MODEL_WORKSPACE,LOWER_X
Oracle,localhost,XE,SDO_NFE_MODEL_WORKSPACE,UPPER_X
Oracle,localhost,XE,SDO_NFE_MODEL_WORKSPACE,LOWER_Y
Oracle,localhost,XE,SDO_NFE_MODEL_WORKSPACE,UPPER_Y
Oracle,localhost,XE,SDO_NFE_MODEL_WORKSPACE,LOCK_IND
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_PATCH_DESCRIPTOR
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CACHED_LSINVENTORY
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CACHED_PENDING_ACTIVITY
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,ACTIVE
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_PATCH_ID
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_PATCH_UID
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_PATCH_TYPE
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_PATCH_ACTION
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_PATCH_DESCRIPTION
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_PATCH_FLAGS
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,SYS_NC00009$
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_PATCH_DIRECTORY
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_SOURCE_VERSION
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_SOURCE_BUILD_DESC
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_SOURCE_BUILD_TS
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_TARGET_VERSION
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_TARGET_BUILD_DESC
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_TARGET_BUILD_TS
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_RU_LOGFILE
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CURRENT_REGISTRY_ROWID
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_NOTHING_SQL
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_DEBUG
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_FORCE
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_INIT_COMPLETE
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,SYS_NC00024$
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_SESSION_INSTALL_ID
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_APP_MODE
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_CONTAINER_NAME
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,SYS_NC00029$
Oracle,localhost,XE,DBMS_SQLPATCH_STATE,S_ATTEMPT
Oracle,localhost,XE,DBMS_SQLPATCH_FILES,PATCH_ID
Oracle,localhost,XE,DBMS_SQLPATCH_FILES,PATCH_UID
Oracle,localhost,XE,DBMS_SQLPATCH_FILES,INSTALL_FILE
Oracle,localhost,XE,DBMS_SQLPATCH_FILES,ACTUAL_FILE
Oracle,localhost,XE,STUDENTS,ID
Oracle,localhost,XE,STUDENTS,ST_NAME
Oracle,localhost,XE,STUDENTS,DOB
Oracle,localhost,XE,STUDENTS,STUDENTID
Oracle,localhost,XE,STUDENTS,ID
Oracle,localhost,XE,STUDENTS,ST_NAME
Oracle,localhost,XE,STUDENTS,DOB
Oracle,localhost,XE,STUDENTS,STUDENTID
Oracle,localhost,XE,STUDENTS,ID
Oracle,localhost,XE,STUDENTS,ST_NAME
Oracle,localhost,XE,STUDENTS,DOB
Oracle,localhost,XE,STUDENTS,STUDENTID
Oracle,localhost,XE,STUDENTS,ID
Oracle,localhost,XE,STUDENTS,ST_NAME
Oracle,localhost,XE,STUDENTS,DOB
Oracle,localhost,XE,STUDENTS,STUDENTID
Oracle,localhost,XE,UTL_RECOMP_SORTED,OBJ#
Oracle,localhost,XE,UTL_RECOMP_SORTED,OWNER
Oracle,localhost,XE,UTL_RECOMP_SORTED,OBJNAME
Oracle,localhost,XE,UTL_RECOMP_SORTED,EDITION_NAME
Oracle,localhost,XE,UTL_RECOMP_SORTED,NAMESPACE
Oracle,localhost,XE,UTL_RECOMP_SORTED,DEPTH
Oracle,localhost,XE,UTL_RECOMP_SORTED,BATCH#
Oracle,localhost,XE,MAP_OBJECT,OBJECT_NAME
Oracle,localhost,XE,MAP_OBJECT,OBJECT_OWNER
Oracle,localhost,XE,MAP_OBJECT,OBJECT_TYPE
Oracle,localhost,XE,MAP_OBJECT,FILE_MAP_IDX
Oracle,localhost,XE,MAP_OBJECT,DEPTH
Oracle,localhost,XE,MAP_OBJECT,ELEM_IDX
Oracle,localhost,XE,MAP_OBJECT,CU_SIZE
Oracle,localhost,XE,MAP_OBJECT,STRIDE
Oracle,localhost,XE,MAP_OBJECT,NUM_CU
Oracle,localhost,XE,MAP_OBJECT,ELEM_OFFSET
Oracle,localhost,XE,MAP_OBJECT,FILE_OFFSET
Oracle,localhost,XE,MAP_OBJECT,DATA_TYPE
Oracle,localhost,XE,MAP_OBJECT,PARITY_POS
Oracle,localhost,XE,MAP_OBJECT,PARITY_PERIOD
Oracle,localhost,XE,CLUSTER_DATABASES,DATABASE_NAME
Oracle,localhost,XE,CLUSTER_DATABASES,SPAREN1
Oracle,localhost,XE,CLUSTER_DATABASES,SPAREN2
Oracle,localhost,XE,CLUSTER_DATABASES,SPAREVC1
Oracle,localhost,XE,CLUSTER_DATABASES,SPAREVC2
Oracle,localhost,XE,CLUSTER_NODES,NODE_NAME
Oracle,localhost,XE,CLUSTER_NODES,SPAREN1
Oracle,localhost,XE,CLUSTER_NODES,SPAREN2
Oracle,localhost,XE,CLUSTER_NODES,SPAREVC1
Oracle,localhost,XE,CLUSTER_NODES,SPAREVC2
Oracle,localhost,XE,CLUSTER_INSTANCES,INSTANCE_NUMBER
Oracle,localhost,XE,CLUSTER_INSTANCES,DATABASE_NAME
Oracle,localhost,XE,CLUSTER_INSTANCES,INST_NAME
Oracle,localhost,XE,CLUSTER_INSTANCES,NODE_NAME
Oracle,localhost,XE,CLUSTER_INSTANCES,SPAREN1
Oracle,localhost,XE,CLUSTER_INSTANCES,SPAREN2
Oracle,localhost,XE,CLUSTER_INSTANCES,SPAREVC1
Oracle,localhost,XE,CLUSTER_INSTANCES,SPAREVC2
Oracle,localhost,XE,SYS_MFBA_STAGE_RID,OBJN
Oracle,localhost,XE,SYS_MFBA_STAGE_RID,RID
Oracle,localhost,XE,SYS_MFBA_STAGE_RID,ESCN
Oracle,localhost,XE,SYS_MFBA_TRACKED_TXN,USN
Oracle,localhost,XE,SYS_MFBA_TRACKED_TXN,SLOT
Oracle,localhost,XE,SYS_MFBA_TRACKED_TXN,SEQ
Oracle,localhost,XE,SYS_MFBA_NROW,RID
Oracle,localhost,XE,SYS_MFBA_NCHANGE,RID
Oracle,localhost,XE,SYS_MFBA_NCHANGE,ESCN
Oracle,localhost,XE,SYS_MFBA_NTCRV,RID
Oracle,localhost,XE,SYS_MFBA_NTCRV,STARTSCN
Oracle,localhost,XE,SYS_MFBA_NTCRV,ENDSCN
Oracle,localhost,XE,SYS_MFBA_NTCRV,XID
Oracle,localhost,XE,SYS_MFBA_NTCRV,OP
Oracle,localhost,XE,PSTUBTBL,USERNAME
Oracle,localhost,XE,PSTUBTBL,DBNAME
